评论,图片
项目体验过程想要改善皮肤，项目的整个过程持续了半个小时的时间，医生的操作步骤是先洗脸，清洁面部，然后躺在床上，用仪器给操作，操作10分钟，然后用面膜敷在脸上。体验后效果体验完觉得效果满意，效果好。恢复期感受没有用麻药，有一点轻微的，不是很痛，术后不会泛红。商户相关信息还可以有接待，咨询，售后关怀整体还可以，技术好，操作满意，恢复过程还行没有不适感，服务很好，很专业，操作很好，很负责。,[]
第一次来这家医院，体验的项目是光子嫩肤，给我做治疗的医生操作过程很耐心很细心，术后给我耐心的交代了注意事项，有专门的售后人员跟进。术后效果很好，很喜欢这家医院也不错，人服务也好。环境也不错，下次还会再来的。,"[{'id': 1773122887, 'url': 'http://p1.meituan.net/shaitu/139850f3ddd98fd9a2f4b2c0a032b55d217006.jpg'}, {'id': 1773177132, 'url': 'http://p0.meituan.net/shaitu/7e9e2f4399ea4173f5d1095b7dc7edaa198697.jpg'}, {'id': 1772932657, 'url': 'http://p0.meituan.net/shaitu/d326ba0822e04dd46fb6e6313078cda8217031.jpg'}, {'id': 1773122885, 'url': 'http://p0.meituan.net/shaitu/fae92b9c0caac7d5ceec3cd3e9354dec233115.jpg'}, {'id': 1772932656, 'url': 'http://p0.meituan.net/shaitu/54e7c7aed4189d48907ebbd894c81947181591.jpg'}, {'id': 1773269757, 'url': 'http://p1.meituan.net/shaitu/e04b7363d0738fe6b3afe89f068debfd335587.jpg'}]"
此次来做的项目是清针红光腋下脱毛上唇脱毛。小姐姐手法都蛮好的，会细心提醒比如脱毛的时候有点微痛还有清针的时候也是敷面膜的时候也是蛮舒服的冰冰凉凉环境也不错粉粉嫩嫩的墙面还有镜子拍照也是不错的选择。而且这个医院离我住的地方也近。也算是老顾客吧时不时来给皮肤管理一下是不错的选择而且价格也合适。,"[{'id': 1755428737, 'url': 'https://p0.meituan.com/mtptimg/31505992ed1fe74923289a35448155bd444853.jpg'}, {'id': 1755428738, 'url': 'https://p0.meituan.com/mtptimg/7adf95a1edf90d4700a8c2294e869252301327.jpg'}, {'id': 1755745570, 'url': 'https://p0.meituan.com/mtptimg/2b5619cd1818ef9d9d89c2e4249906ec304483.jpg'}]"
体验前变美诉求我的毛孔比较粗大，而且肤色暗黄，想要拥有细腻的皮肤项目体验过程本来我是只想做基础补水的，结果也经过医生专业的面诊，觉得只是基础补水根本达不到我想要的效果，然后给我推荐了其他项目，我选择了从来没有做过的胶原蛋白，因为从来没做过，先敷了麻药30分钟，然后就开始了，体验过程中涂涂医生和专家服务锋锋很细心周到的为我考虑，本来想光子嫩肤的，听说我两天前刚去户外晒过就不建议我做体验后效果微针敷麻药所以也没感觉到痛，所以刚做的不要怕，麻药很快就过了，所以水光的时候有点痛,"[{'id': 1773433713, 'url': 'http://p1.meituan.net/shaitu/90674a793312082c047ffbcea5ee2d45514199.jpg'}]"
感觉还不错，选择了一个美白VC导入跟光子，这边会送一张医美面膜，感觉不错，下次可以过来试试别的项目,"[{'id': 1820976090, 'url': 'http://p0.meituan.net/shaitu/f2bd074001412b2c948a04ab8099fe09141412.jpg'}, {'id': 1820976095, 'url': 'http://p0.meituan.net/shaitu/0b7c9fdd2fa7121a3dddf6af9e7f7de6108707.jpg'}, {'id': 1821334491, 'url': 'http://p1.meituan.net/shaitu/7351de4a969ea3843276d347193b4ab71942633.jpg'}, {'id': 1821150051, 'url': 'http://p0.meituan.net/shaitu/ddee9fcc55681507b62241a4b89e2403125045.jpg'}, {'id': 1820976096, 'url': 'http://p1.meituan.net/shaitu/14ac3b45d920468518ab9771d56e624f1430887.jpg'}, {'id': 1820976097, 'url': 'http://p0.meituan.net/shaitu/056dec5ed26ca9cc9e740a8036e547121773360.jpg'}]"
商户服务鹏程的服务一直以来很好的，曲医生热心又敬业的接待了我，还请我喝一杯小鹏咖啡，夏天来杯冷饮真的很棒想改善的问题祛黄嫩肤，希望可以美美哒项目效果第一次是来体验脱毛，给我的感觉各方面都还不错，这次是光子嫩肤和玻尿酸导入的小姐姐很细心手法也很不错，下次可以做个水光之类的，还介绍小姐妹过来做项目，效果各方面都是很不错超Nice,"[{'id': 1728194072, 'url': 'http://p0.meituan.net/shaitu/4d30a61783d150632bd98813fce9e1b6530117.jpg'}, {'id': 1728385965, 'url': 'http://p0.meituan.net/shaitu/fac5e9070559f88f459ae8010cd09982522632.jpg'}, {'id': 1728457837, 'url': 'http://p0.meituan.net/shaitu/1778250e5d8c3db8ad109892420e9ab92294765.jpg'}, {'id': 1728457836, 'url': 'http://p0.meituan.net/shaitu/9ca3c8b950ef71f8a9faf249c931d8ad485695.jpg'}, {'id': 1728457838, 'url': 'http://p0.meituan.net/shaitu/b3468d4f719a92a059ec27a4e791e5b9491038.jpg'}]"
商户服务第二次过来他们家，这次过来做针清之前在广西一直有定期做针清。脸上保持挺好。来了深圳也不知道在哪里做。上次在美团看到这家医院就过来体验做了果酸和光子想改善的问题效果很好这次就团了个针清红蓝光，好便宜哦。曲纯熙老师推荐了我做牛奶酸。刚刚做完。期待效果啦。值得推荐,"[{'id': 1735591165, 'url': 'http://p0.meituan.net/shaitu/5a3ff296143cd26b8b301df66a5fd43b610894.jpg'}, {'id': 1735943313, 'url': 'http://p1.meituan.net/shaitu/cb1fb6b8175bb8e5264fb1607c531973150671.jpg'}, {'id': 1735762242, 'url': 'http://p0.meituan.net/shaitu/80a534eae56e19b0f2cfd53f0fea677c141085.jpg'}, {'id': 1735943314, 'url': 'http://p0.meituan.net/shaitu/993b7b06cb1acf4efc45f836b8925543109051.jpg'}, {'id': 1735671626, 'url': 'http://p0.meituan.net/shaitu/46eefd507b5a2afbe3eca96f120aae8a140716.jpg'}, {'id': 1735762241, 'url': 'http://p1.meituan.net/shaitu/17624241476c0cc8bfc21411b5c1d466128793.jpg'}]"
项目效果第一次过来打水光，之前都是过来打除皱。期待效果商户服务今天意外的没有让我等候很久，一切都很顺。所以还是避开节假日过来想改善的问题肤色不均匀，美白补水医生操作都还行，敷了麻药不会觉得疼,"[{'id': 1755003874, 'url': 'http://p0.meituan.net/shaitu/ec1e88cc3eed84681f5769650351f470131811.jpg'}, {'id': 1755252326, 'url': 'http://p1.meituan.net/shaitu/21e6fdb6efa61858c7c7da1efb9dcc42184837.jpg'}, {'id': 1755336826, 'url': 'http://p0.meituan.net/shaitu/6e47cccfd8bdf0dfe28e4f7dcced8501196275.jpg'}, {'id': 1755252325, 'url': 'http://p0.meituan.net/shaitu/c5d02c24eac2d93779549e61bd468bb5212791.jpg'}, {'id': 1755102242, 'url': 'http://p0.meituan.net/shaitu/10d4173651630f95bbb26f45f0083161188358.jpg'}, {'id': 1755003875, 'url': 'http://p0.meituan.net/shaitu/48eab00eadb5403f69142495765841a6282269.jpg'}]"
见完医生抽完血马上手术了来了一个顾问说我不合适做埋线抽了三管血其他医院都抽一管浪费我的时间问她就是一句话我们医院就是这样的言下之意是投诉也没用啰没见过这么无理的医院这是黑社会吗,"[{'id': 1821777274, 'url': 'http://p0.meituan.net/shaitu/1b61875e066ea61b7c3a98122b25a97f1366726.jpg'}, {'id': 1821610289, 'url': 'http://p1.meituan.net/shaitu/2bd0d4a16177b0054e3605951ca1f6f51527299.jpg'}]"
项目效果今天是最后一次，已经基本上没有粗硬的毛毛了，而且长的也非常慢，两个月才长出来一点点细细的毛商户服务服务都很好，输手机号等叫名字就可以了，人多的时候可能需要等，但是总体来说还是很快的，医生操作操作的小姐姐都很nice，也很专业术中感受因为我的毛发比较旺盛，所以前几次非常痛，后面两三次就好很多，而且效果也很好,"[{'id': 1720291733, 'url': 'http://p1.meituan.net/shaitu/b768527bf265bf004daedb82d9768657190852.jpg'}, {'id': 1720291423, 'url': 'http://p0.meituan.net/shaitu/fe4a3913dc6799a74fe86eae8f9db2d143510.jpg'}, {'id': 1720444550, 'url': 'http://p0.meituan.net/shaitu/850683a466720b5d865fda79a93476a11856536.jpg'}, {'id': 1720196348, 'url': 'http://p0.meituan.net/shaitu/de2fdae4f87c6410ee748a845b17ce54101170.jpg'}, {'id': 1720444549, 'url': 'http://p1.meituan.net/shaitu/0a9b129333cb1b20d2228658eac57ecc77667.jpg'}, {'id': 1720097777, 'url': 'http://p0.meituan.net/shaitu/f0147cb11a6f99698874aa4d4e024b821816443.jpg'}]"
位置很好找，很大的一个logo一眼就能看见，环境很好，面诊曲小姐很漂亮也非常有耐心，还有护士小姐姐态度也是超级好，服务很贴心。做的下颚缘提升和瘦脸没敷麻药，范主任操作整个过程都很温柔。会推荐给有需要的朋友。,"[{'id': 1746356017, 'url': 'http://p1.meituan.net/shaitu/e41b35d91214f25386b3fb7d43ab7b53274798.jpg'}]"
商户服务同事推荐过来脱腋下上唇。美团上买的超级便宜。之前我都不相信。项目效果同事已经做了几次效果非常好。今天过来体验非常好。小姐姐服务非常温柔很娴熟。术中感受过程中很快。等待时间没有没有很久。现实带进脱毛房。刮毛后上一个黏的凝胶。激光打的时候有的微微电流感。能接受。给好评,"[{'id': 1725027091, 'url': 'http://p0.meituan.net/shaitu/3637049f0c0dcd6513ecb6e7a3e576d6402449.jpg'}, {'id': 1725170367, 'url': 'http://p0.meituan.net/shaitu/f3d6ba154f4c17aee84d86ef55a43aa1507920.jpg'}, {'id': 1725027090, 'url': 'http://p0.meituan.net/shaitu/10db8e195dd58757eb521e0018a2e944352439.jpg'}, {'id': 1725170366, 'url': 'http://p1.meituan.net/shaitu/78553ae0ec37701f255e302b4e76b29d299634.jpg'}, {'id': 1725078019, 'url': 'http://p0.meituan.net/shaitu/0ba27050e4be08d459adf970f9770b76431591.jpg'}, {'id': 1725260788, 'url': 'http://p0.meituan.net/shaitu/cde9eb27045f81c55e91df2520fe559b610682.jpg'}]"
之前一直都是做超光子的项目，看朋友来打了水光针效果不错，所以趁休息过来看看。做了皮肤测试，仪器有点黑科技的感觉，朱主任分析了我的皮肤状况，皮肤状态不错，就是有点干，需要补水，趁着美团有活动赶紧囤点水光针，团了券先做了皮肤清洁，然后做补水导入，做了超光子，最后就开始打水光针，过程没有什么疼痛感，眯一会就好了，效果很好非常赞,"[{'id': 1708378130, 'url': 'http://p0.meituan.net/shaitu/cf96ad999562b3b678c5d988765c8c20891670.jpg'}, {'id': 1708378132, 'url': 'http://p0.meituan.net/shaitu/74b2fede35adb13d2dcc340ef61450ea962298.jpg'}, {'id': 1708378129, 'url': 'http://p0.meituan.net/shaitu/7380acc956b7cd35958a0de8b20357d2165303.jpg'}, {'id': 1708305695, 'url': 'http://p0.meituan.net/shaitu/f76ed1a8af36c782763c249308ee7249207728.jpg'}, {'id': 1708222900, 'url': 'http://p0.meituan.net/shaitu/434ae1836f27a42104a0418a33b7bd01189283.jpg'}, {'id': 1708126317, 'url': 'http://p0.meituan.net/shaitu/eb34d06201533c3ff6954b470ec8814f208639.jpg'}, {'id': 1708448316, 'url': 'http://p1.meituan.net/shaitu/47f8c18c307b5049c6026dc2a01b859d1838807.jpg'}, {'id': 1708378131, 'url': 'http://p0.meituan.net/shaitu/043a28af65c9f1f095895e1e1fe0690e225043.jpg'}]"
商户服务鹏程医院的老顾客，这里又重新装修了装修的很漂亮，还新增了小鹏咖啡馆很温馨想改善的问题夏季来了皮肤比较干燥想过来做补水，同时肤色比较暗沉想改善一下就选择了光子和水光针，医生操作医生很细心时刻关注我的感受，操作也很专业，下次来尝试一下做黑金超光子,"[{'id': 1729365267, 'url': 'http://p0.meituan.net/shaitu/19f3404611c804944d4c594386a8a4f8179189.jpg'}, {'id': 1729175424, 'url': 'http://p0.meituan.net/shaitu/cb42ddc6c0acd00fd94a4cce427c1e38204027.jpg'}, {'id': 1729365269, 'url': 'http://p0.meituan.net/shaitu/87a939e23029527b7960c5905835575d253789.jpg'}, {'id': 1729092861, 'url': 'http://p1.meituan.net/shaitu/456b5acfb44407a68aae1d3635ff67f0154739.jpg'}, {'id': 1729271023, 'url': 'http://p0.meituan.net/shaitu/26b4e4d74450120cefa4513470a555e2205987.jpg'}, {'id': 1729365268, 'url': 'http://p1.meituan.net/shaitu/73e77166d9228d36d16a17f29389fd27118348.jpg'}, {'id': 1729175425, 'url': 'http://p0.meituan.net/shaitu/bd4d8af790d3a182520c5cec7312f07f169319.jpg'}]"
项目体验过程想要日常保养，尝试一下，项目的整个过程持续了十分钟不到的时间，医生的操作步骤是面诊，直接开始做项目。体验后效果体验完觉得改善不大，效果一般。恢复期感受有一点刺疼，不需要敷麻药，术后不会泛红。商户相关信息还可以有接待，咨询，售后关怀整体体验感一般。,[]
今天第一次来鹏程，是朋友推荐的.我和我男朋友都做了项目，我做了脱毛。前台小姐姐和给我治疗的小姐姐态度都非常好，而且效果也非常好，而且交通很便利出门就是公交地铁推荐推荐,"[{'id': 1770774761, 'url': 'https://p0.meituan.com/mtptimg/8da293cfbc2b0207fb2c590978b90c3c351345.jpg'}, {'id': 1770527663, 'url': 'https://p0.meituan.com/mtptimg/e770ec0bdcd93683a2c4fc92fa09cbf5294761.jpg'}, {'id': 1770629184, 'url': 'https://p0.meituan.com/mtptimg/54e89ecdbf344d8a0e73c1e6d3656594176741.jpg'}, {'id': 1770527664, 'url': 'https://p0.meituan.com/mtptimg/5a67efe07857c27b45c0201e035e6aef348736.jpg'}, {'id': 1770673345, 'url': 'https://p0.meituan.com/mtptimg/4e88243a0e25408b98d09866498d6a6e283173.jpg'}, {'id': 1770430890, 'url': 'https://p0.meituan.com/mtptimg/a21d80ae3dd4cb8af11de6f4b3c5af1b218317.jpg'}]"
环境很高大上，前台服务很热情，引领小姐姐也很细心细致，第一次脱毛就来对地方了，值得推荐,"[{'id': 1804513297, 'url': 'http://p0.meituan.net/shaitu/e66509507e32ebf88753c04eeee3642150637.jpg'}, {'id': 1804423446, 'url': 'http://p0.meituan.net/shaitu/a3963b734d7737040e260e4c8e16e0a547178.jpg'}, {'id': 1804423442, 'url': 'http://p0.meituan.net/shaitu/fef4aaddbcb810980f51022cb2ba463766250.jpg'}, {'id': 1804423445, 'url': 'http://p1.meituan.net/shaitu/051079039973d862018b16cdafdbef0570799.jpg'}, {'id': 1804610311, 'url': 'http://p0.meituan.net/shaitu/2f11b0995fd233fdec5b2c54915e2c491571953.jpg'}, {'id': 1804423444, 'url': 'http://p1.meituan.net/shaitu/623faf9e968432bec3930c075912219085536.jpg'}]"
最近好久没有过来鹏程医院了，上次还是去年年初过来的，这次过来感觉整个医院环境有一个焕新，而且还有小鹏咖啡，进来前台就能闻到咖啡味接待的咨询小姐姐nice，皮肤科的前台小姐姐也是很热情，医生非常专业的面诊我皮肤问题，让我有更深的了解,"[{'id': 1736492420, 'url': 'http://p0.meituan.net/shaitu/19da4686348221cf68ab084321daf8a1138458.jpg'}, {'id': 1736492421, 'url': 'http://p0.meituan.net/shaitu/e750659cf39504b40c2716511b129ecb116803.jpg'}, {'id': 1736540502, 'url': 'http://p0.meituan.net/shaitu/1764a4bfafea52a5f985fd5501e9bbe5171601.jpg'}, {'id': 1736309703, 'url': 'http://p0.meituan.net/shaitu/549a65c2600f9ba6fdbf670f86ec1c99127136.jpg'}, {'id': 1736309704, 'url': 'http://p0.meituan.net/shaitu/1c651471d47b693bc975ba0fdecbe6ea133087.jpg'}, {'id': 1736220883, 'url': 'http://p0.meituan.net/shaitu/9c152d150a3e75f09e019d85750d3c9f141580.jpg'}]"
项目效果针清操作小姐姐比较温柔医院服务挺好的下次还会再来,"[{'id': 1814672709, 'url': 'http://p0.meituan.net/shaitu/627cb9686a1eec387659607229dc42801641129.jpg'}, {'id': 1814584807, 'url': 'http://p1.meituan.net/shaitu/d4bac543eb6b20442c649285ce0e0bc91886816.jpg'}, {'id': 1814584808, 'url': 'http://p0.meituan.net/shaitu/71c23ac82668c00e152e0cb36d065492198089.jpg'}, {'id': 1814509331, 'url': 'http://p0.meituan.net/shaitu/590b8277e7a97a0f96b20ea89a8ec3c41878364.jpg'}, {'id': 1814736889, 'url': 'http://p1.meituan.net/shaitu/6487289e4a3749d55cd4a48cf47c3a0b1944715.jpg'}, {'id': 1814833221, 'url': 'http://p0.meituan.net/shaitu/a7973edd3cd1bfdbf28ef568be4c99521946967.jpg'}]"
有活动就买了一个打了两支水光针效果好哦医生好有耐心哦打的好仔细前台的小姐姐小哥哥都好热情哦还做了光子嫩肤医生也好热情仔细哦打的时间好长时间,"[{'id': 1783893924, 'url': 'http://p1.meituan.net/shaitu/96d86414c2f28666fa0f575ff33aa60a356041.jpg'}, {'id': 1783981479, 'url': 'http://p0.meituan.net/shaitu/8b6a6ff7fd00447abd2c7a077e9e48e7356367.jpg'}, {'id': 1784076040, 'url': 'http://p0.meituan.net/shaitu/0709869fa59a2dd3e664fbcf45a0c8ca468942.jpg'}, {'id': 1784142679, 'url': 'http://p1.meituan.net/shaitu/4938c6f3c8fc0b31d56bd4f96ffd87ae344432.jpg'}, {'id': 1783981480, 'url': 'http://p1.meituan.net/shaitu/797373371e7b78657aa23fd54f33a6f4440110.jpg'}]"
项目体验过程想通过本次医美解决日常保养问题，先面诊，然后做皮肤检测，等待做准备工作，开始做项目。当时做了2个项目，持续了一个小时，过程中做的不疼，敷麻药了。体验后效果刚做完的时候会泛红，体验完到现在痘印消得比较明显，效果挺好。商户相关信息在咨询和接待过程中感觉整体都挺好的。,[]
第一次做光子嫩肤，服务人员很耐心，环境很干净，医生很专业，很温柔，会给一些建议，也会针对皮肤问题专门做调整，同时也会征求自己的意见,"[{'id': 1773634686, 'url': 'http://p0.meituan.net/shaitu/03a0542e61fdb7ea0eb6452e3b9abdaf64556.jpg'}, {'id': 1773390281, 'url': 'http://p1.meituan.net/shaitu/05c318dbbf161ee4c9eeae6090bf35fe130463.jpg'}, {'id': 1773390282, 'url': 'http://p0.meituan.net/shaitu/902b5528b284ced3b6f36f2e9a82a2aa106838.jpg'}, {'id': 1773390283, 'url': 'http://p0.meituan.net/shaitu/3c10628247990ae6d21e35201c8aa48f95750.jpg'}, {'id': 1773634687, 'url': 'http://p0.meituan.net/shaitu/148b4eae417fa90c77253e3da7371bba110054.jpg'}, {'id': 1773326225, 'url': 'http://p0.meituan.net/shaitu/732f17b46e9a4911f5c44a8e2210981f68917.jpg'}]"
这已经不是我第一次来了从宝安到罗湖也算是真爱了.从停车到接待核销，都有人引导不会有不知何处何从的感觉，当然如果一楼接待人员细致温柔会更加分。鹏程属于老字号医院相信鹏程肉毒素横力瘦腿是我必不可少的项目所以定期来对自己各部位的管理是很有必要的,"[{'id': 1723013607, 'url': 'http://p0.meituan.net/shaitu/755509bb8abc8744d87cf0d6d3dba15e274791.jpg'}, {'id': 1723160777, 'url': 'http://p1.meituan.net/shaitu/63979c3c6e2e2c6d74c23b1cb80d3183301243.jpg'}, {'id': 1723013606, 'url': 'http://p0.meituan.net/shaitu/12399cf9b0c058011e14c0e7d703d117298200.jpg'}, {'id': 1723013605, 'url': 'http://p0.meituan.net/shaitu/22ffa0c2a020b2927721d8af46526305334692.jpg'}, {'id': 1723160778, 'url': 'http://p1.meituan.net/shaitu/aead9d5ff6ee631489ca02b559f5473d364561.jpg'}, {'id': 1723065557, 'url': 'http://p1.meituan.net/shaitu/747876eb39ee0f14b753cf50c25c426a378858.jpg'}]"
之前来过鹏程医院做项目，效果很好，服务好，而且环境也很新，618看到美团活动力度很大，而且脱毛才六十多，可以做6次，好划算啊，治疗过程中操作师手法很好，温柔细心，而且都不痛，本来还担心脱毛痛的期待效果，会再次光临，哈哈,"[{'id': 1736470972, 'url': 'http://p0.meituan.net/shaitu/62586337c4ff99085e02272c586fc06b1298861.jpg'}, {'id': 1736288952, 'url': 'http://p1.meituan.net/shaitu/9d471fe9a891e74220f2db81c3d58ff3119388.jpg'}, {'id': 1736288953, 'url': 'http://p0.meituan.net/shaitu/64d970a1604a123c5a060405869304d5119101.jpg'}, {'id': 1736119462, 'url': 'http://p0.meituan.net/shaitu/e551c9011846545a987dcc9df9f1cbfc78322.jpg'}, {'id': 1736199867, 'url': 'http://p0.meituan.net/shaitu/ff314b002bce4acf4e73b9c69c35348494503.jpg'}, {'id': 1736119463, 'url': 'http://p0.meituan.net/shaitu/b57f7768c56c51c12c78b699d770fd80127180.jpg'}]"
