评论,图片
见完医生抽完血马上手术了来了一个顾问说我不合适做埋线抽了三管血其他医院都抽一管浪费我的时间问她就是一句话我们医院就是这样的言下之意是投诉也没用啰没见过这么无理的医院这是黑社会吗,"[{'id': 1821777274, 'url': 'http://p0.meituan.net/shaitu/1b61875e066ea61b7c3a98122b25a97f1366726.jpg'}, {'id': 1821610289, 'url': 'http://p1.meituan.net/shaitu/2bd0d4a16177b0054e3605951ca1f6f51527299.jpg'}]"
,[]
今天是第一次来鹏程医院因为想改善一下脸型所所以在美团上面买了一次挺期待自己脸变小的想改善的问题主要是想改善自己的脸型今天是第一次打刚开始还是有一点点害怕的害怕会有一点点疼因为以前没有打过医生操作是唐主任帮我打的因为朋友跟我推荐过唐主任都说唐主任打的很好所以选择了唐主任ys术中感受唐主任特别细心打起来一点都不痛而去特别专业强烈推荐唐主任噢哈因为唐主任真的打的特别好绝绝子体验感很好医院服务也特别好,"[{'id': 1833120378, 'url': 'http://p0.meituan.net/shaitu/83554d0f58c2f1a420d37d78f2522c41228160.jpg'}, {'id': 1833360070, 'url': 'http://p0.meituan.net/shaitu/d3aacc826523bc9d34bc84f40b243c84226127.jpg'}, {'id': 1833288155, 'url': 'http://p1.meituan.net/shaitu/fa36cee929057f6c3b751820beaa36de358768.jpg'}, {'id': 1833453051, 'url': 'http://p0.meituan.net/shaitu/eea561e450ff0d6094c1ff421a5fea12377294.jpg'}, {'id': 1833120379, 'url': 'http://p0.meituan.net/shaitu/853097d482a965d2064c5492310d2417420448.jpg'}, {'id': 1833288154, 'url': 'http://p1.meituan.net/shaitu/bf8f564927fd404112f5013ec13b2796336567.jpg'}, {'id': 1833120380, 'url': 'http://p0.meituan.net/shaitu/81ba25a0961f67c8df64310d6c94410b596454.jpg'}, {'id': 1833453052, 'url': 'http://p0.meituan.net/shaitu/1e7774b7e0407993e9d038410b061801307524.jpg'}, {'id': 1833360071, 'url': 'http://p0.meituan.net/shaitu/c7e1d6320577bfa49bd47418a63a88da334458.jpg'}]"
医院环境不错交通也很方便出地铁五分钟就到了这边的医生挺耐心的会一直和你说治疗后的注意事项助理小姐姐也挺热情和耐心的总之是不错的体验哦值得再过来哦会先帮你检查肤质才选适合你的方案也不会乱推销,"[{'id': 1832890998, 'url': 'http://p0.meituan.net/shaitu/0f79505c2c5074dad25999767766f912627107.jpg'}, {'id': 1833049122, 'url': 'http://p0.meituan.net/shaitu/6cf9cf7cd138bc2b329d1501d2e22169601822.jpg'}, {'id': 1833142316, 'url': 'http://p1.meituan.net/shaitu/a448881a6d9723db76e538ad39a8dc4a683251.jpg'}, {'id': 1832819124, 'url': 'http://p1.meituan.net/shaitu/8715c1adcbc5783fef401a7cf9b0e145633494.jpg'}, {'id': 1832981786, 'url': 'http://p0.meituan.net/shaitu/b534759c81a468963c0e28d230f6fb93705116.jpg'}, {'id': 1833049121, 'url': 'http://p0.meituan.net/shaitu/280aa5534f2a92d425ba535c75b696ba737335.jpg'}, {'id': 1833142315, 'url': 'http://p0.meituan.net/shaitu/c92dfdbc45b4f73d3c882c25344a8475703289.jpg'}]"
环境不错态度很好很细心治疗专业,"[{'id': 1833036037, 'url': 'http://p0.meituan.net/shaitu/7145bbe1b0bac17fee34133088ff4de1447817.jpg'}, {'id': 1832878686, 'url': 'http://p0.meituan.net/shaitu/34edbe08fc6f84df251bf2767bfba9581623770.jpg'}]"
医院环境很好设备卫生齐全服务态度很热情治疗也很专业做得放心,"[{'id': 1832729291, 'url': 'http://p1.meituan.net/shaitu/16e5e50f9c05471ef7095af52f465ebc455242.jpg'}, {'id': 1832968535, 'url': 'http://p0.meituan.net/shaitu/20af5ebc571e6653ca477aa22fd4d58e292020.jpg'}, {'id': 1832729292, 'url': 'http://p1.meituan.net/shaitu/f78215f83a820123802bbf7a5cdea07a1877100.jpg'}, {'id': 1832968536, 'url': 'http://p1.meituan.net/shaitu/3c0cd1c43ea9bda6a82fc92eaea3b511520751.jpg'}]"
今天是女儿带我一起来的今天在准备打个眉间纹和鱼尾纹以前有在这边打过鱼尾纹效果挺好的所以这次搞活动又在这边买了一个商户服务医院服务挺好的很热情很细心想改善的问题主要是想改善一下皱纹的情况项目效果以前有在这边打过鱼尾纹效果还可以所以这次美团搞活动女儿又带我一起来了医生操作是李院长帮我打的很热很细心不痛特别专业术中感受因为有敷麻药所以打的时候并不痛,"[{'id': 1832094711, 'url': 'http://p0.meituan.net/shaitu/ffa7c593e9941bd07832869773b0ddd682416.jpg'}, {'id': 1832188523, 'url': 'http://p1.meituan.net/shaitu/1b8c6eedf935721eddb0ff25a2a3042992689.jpg'}, {'id': 1832269188, 'url': 'http://p0.meituan.net/shaitu/6bef41108dfbf113737b70a3bef7d45268915.jpg'}, {'id': 1832188522, 'url': 'http://p1.meituan.net/shaitu/43b0852a9b1d781a4d12c3b0cd6c581260556.jpg'}, {'id': 1832027513, 'url': 'http://p0.meituan.net/shaitu/6d45437e67670ed69328ed95c5ce93d473295.jpg'}, {'id': 1832269189, 'url': 'http://p1.meituan.net/shaitu/8c90c592c4dad91515484c8be5b5fc9978476.jpg'}, {'id': 1832027514, 'url': 'http://p0.meituan.net/shaitu/9f0604c3e7e60bc5f3394bc9fff44358101176.jpg'}, {'id': 1832094712, 'url': 'http://p0.meituan.net/shaitu/cec48d2f59436a851b56a877538c784071309.jpg'}, {'id': 1832341051, 'url': 'http://p0.meituan.net/shaitu/312de7b351f66e217e9d69a75dd3bb8f87841.jpg'}]"
项目效果今天是带妈妈一起来医院打除皱针我以前有在这边做过水光针效果挺好的所有我就买了一个除皱针准备带妈妈一起来打因为正好美团上搞活动因为很划算商户服务医院的服务很好要做皮肤项目一般都是在这边做因为真的小姐姐什么的都很好很热情每次做项目也不用等好久想改善的问题主要是想改善一下皱纹和皮肤的补水情况医生操作医生很专业很细心不痛有敷麻药术中感受一点都不疼一下就完了李院长打的绝绝子强烈推荐鹏程医院专业又细心强烈推荐噢,"[{'id': 1832266989, 'url': 'http://p1.meituan.net/shaitu/214b500f4a1a9912c8925192306115ad231083.jpg'}, {'id': 1832186422, 'url': 'http://p0.meituan.net/shaitu/96bf9d2781b883cda88f2053ae8e9648380628.jpg'}, {'id': 1832025318, 'url': 'http://p1.meituan.net/shaitu/83019d5e2d850cc7c6ba62d2ab67e64c380748.jpg'}, {'id': 1832266990, 'url': 'http://p0.meituan.net/shaitu/73b52df57324a19424aeb0f6158b1b9e334199.jpg'}, {'id': 1832186421, 'url': 'http://p0.meituan.net/shaitu/c8c59981fd9cb48dfc012cb79b3bd9fe558865.jpg'}, {'id': 1832339019, 'url': 'http://p0.meituan.net/shaitu/e2c05d26de7402e9fee7ae4e2e23c7c3284313.jpg'}, {'id': 1832025319, 'url': 'http://p1.meituan.net/shaitu/48270981fd669f0fdbc3e09cb63da9c6305016.jpg'}, {'id': 1832025320, 'url': 'http://p0.meituan.net/shaitu/d67cd99438b7dc085cb8fc1713aadc72318590.jpg'}]"
垃圾黑医院技术都是忽悠顾客交钱后什么都不管不问从进医院开始就觉得乱乱的整个医院跟传销一样让顾客介绍朋友来做项目这种垃圾医院谁会介绍呢总之就是我见过最差的整形医院分享给要来这家医院的小姐姐们避免再被骗,[]
项目体验过程想通过本次医美补水整个过程持续了二十分钟过程中打的不疼没有用麻药体验后效果刚做完的时候不会泛红体验完到现在效果还好吧商户相关信息在咨询和接待过程中感觉服务还行,[]
见完医生抽完血马上手术了来了一个顾问说我不合适做埋线抽了三管血其他医院都抽一管浪费我的时间问她就是一句话我们医院就是这样的言下之意是投诉也没用啰没见过这么无理的医院这是黑社会吗,"[{'id': 1821777274, 'url': 'http://p0.meituan.net/shaitu/1b61875e066ea61b7c3a98122b25a97f1366726.jpg'}, {'id': 1821610289, 'url': 'http://p1.meituan.net/shaitu/2bd0d4a16177b0054e3605951ca1f6f51527299.jpg'}]"
,[]
今天是第一次来鹏程医院因为想改善一下脸型所所以在美团上面买了一次挺期待自己脸变小的想改善的问题主要是想改善自己的脸型今天是第一次打刚开始还是有一点点害怕的害怕会有一点点疼因为以前没有打过医生操作是唐主任帮我打的因为朋友跟我推荐过唐主任都说唐主任打的很好所以选择了唐主任ys术中感受唐主任特别细心打起来一点都不痛而去特别专业强烈推荐唐主任噢哈因为唐主任真的打的特别好绝绝子体验感很好医院服务也特别好,"[{'id': 1833120378, 'url': 'http://p0.meituan.net/shaitu/83554d0f58c2f1a420d37d78f2522c41228160.jpg'}, {'id': 1833360070, 'url': 'http://p0.meituan.net/shaitu/d3aacc826523bc9d34bc84f40b243c84226127.jpg'}, {'id': 1833288155, 'url': 'http://p1.meituan.net/shaitu/fa36cee929057f6c3b751820beaa36de358768.jpg'}, {'id': 1833453051, 'url': 'http://p0.meituan.net/shaitu/eea561e450ff0d6094c1ff421a5fea12377294.jpg'}, {'id': 1833120379, 'url': 'http://p0.meituan.net/shaitu/853097d482a965d2064c5492310d2417420448.jpg'}, {'id': 1833288154, 'url': 'http://p1.meituan.net/shaitu/bf8f564927fd404112f5013ec13b2796336567.jpg'}, {'id': 1833120380, 'url': 'http://p0.meituan.net/shaitu/81ba25a0961f67c8df64310d6c94410b596454.jpg'}, {'id': 1833453052, 'url': 'http://p0.meituan.net/shaitu/1e7774b7e0407993e9d038410b061801307524.jpg'}, {'id': 1833360071, 'url': 'http://p0.meituan.net/shaitu/c7e1d6320577bfa49bd47418a63a88da334458.jpg'}]"
医院环境不错交通也很方便出地铁五分钟就到了这边的医生挺耐心的会一直和你说治疗后的注意事项助理小姐姐也挺热情和耐心的总之是不错的体验哦值得再过来哦会先帮你检查肤质才选适合你的方案也不会乱推销,"[{'id': 1832890998, 'url': 'http://p0.meituan.net/shaitu/0f79505c2c5074dad25999767766f912627107.jpg'}, {'id': 1833049122, 'url': 'http://p0.meituan.net/shaitu/6cf9cf7cd138bc2b329d1501d2e22169601822.jpg'}, {'id': 1833142316, 'url': 'http://p1.meituan.net/shaitu/a448881a6d9723db76e538ad39a8dc4a683251.jpg'}, {'id': 1832819124, 'url': 'http://p1.meituan.net/shaitu/8715c1adcbc5783fef401a7cf9b0e145633494.jpg'}, {'id': 1832981786, 'url': 'http://p0.meituan.net/shaitu/b534759c81a468963c0e28d230f6fb93705116.jpg'}, {'id': 1833049121, 'url': 'http://p0.meituan.net/shaitu/280aa5534f2a92d425ba535c75b696ba737335.jpg'}, {'id': 1833142315, 'url': 'http://p0.meituan.net/shaitu/c92dfdbc45b4f73d3c882c25344a8475703289.jpg'}]"
环境不错态度很好很细心治疗专业,"[{'id': 1833036037, 'url': 'http://p0.meituan.net/shaitu/7145bbe1b0bac17fee34133088ff4de1447817.jpg'}, {'id': 1832878686, 'url': 'http://p0.meituan.net/shaitu/34edbe08fc6f84df251bf2767bfba9581623770.jpg'}]"
医院环境很好设备卫生齐全服务态度很热情治疗也很专业做得放心,"[{'id': 1832729291, 'url': 'http://p1.meituan.net/shaitu/16e5e50f9c05471ef7095af52f465ebc455242.jpg'}, {'id': 1832968535, 'url': 'http://p0.meituan.net/shaitu/20af5ebc571e6653ca477aa22fd4d58e292020.jpg'}, {'id': 1832729292, 'url': 'http://p1.meituan.net/shaitu/f78215f83a820123802bbf7a5cdea07a1877100.jpg'}, {'id': 1832968536, 'url': 'http://p1.meituan.net/shaitu/3c0cd1c43ea9bda6a82fc92eaea3b511520751.jpg'}]"
今天是女儿带我一起来的今天在准备打个眉间纹和鱼尾纹以前有在这边打过鱼尾纹效果挺好的所以这次搞活动又在这边买了一个商户服务医院服务挺好的很热情很细心想改善的问题主要是想改善一下皱纹的情况项目效果以前有在这边打过鱼尾纹效果还可以所以这次美团搞活动女儿又带我一起来了医生操作是李院长帮我打的很热很细心不痛特别专业术中感受因为有敷麻药所以打的时候并不痛,"[{'id': 1832094711, 'url': 'http://p0.meituan.net/shaitu/ffa7c593e9941bd07832869773b0ddd682416.jpg'}, {'id': 1832188523, 'url': 'http://p1.meituan.net/shaitu/1b8c6eedf935721eddb0ff25a2a3042992689.jpg'}, {'id': 1832269188, 'url': 'http://p0.meituan.net/shaitu/6bef41108dfbf113737b70a3bef7d45268915.jpg'}, {'id': 1832188522, 'url': 'http://p1.meituan.net/shaitu/43b0852a9b1d781a4d12c3b0cd6c581260556.jpg'}, {'id': 1832027513, 'url': 'http://p0.meituan.net/shaitu/6d45437e67670ed69328ed95c5ce93d473295.jpg'}, {'id': 1832269189, 'url': 'http://p1.meituan.net/shaitu/8c90c592c4dad91515484c8be5b5fc9978476.jpg'}, {'id': 1832027514, 'url': 'http://p0.meituan.net/shaitu/9f0604c3e7e60bc5f3394bc9fff44358101176.jpg'}, {'id': 1832094712, 'url': 'http://p0.meituan.net/shaitu/cec48d2f59436a851b56a877538c784071309.jpg'}, {'id': 1832341051, 'url': 'http://p0.meituan.net/shaitu/312de7b351f66e217e9d69a75dd3bb8f87841.jpg'}]"
项目效果今天是带妈妈一起来医院打除皱针我以前有在这边做过水光针效果挺好的所有我就买了一个除皱针准备带妈妈一起来打因为正好美团上搞活动因为很划算商户服务医院的服务很好要做皮肤项目一般都是在这边做因为真的小姐姐什么的都很好很热情每次做项目也不用等好久想改善的问题主要是想改善一下皱纹和皮肤的补水情况医生操作医生很专业很细心不痛有敷麻药术中感受一点都不疼一下就完了李院长打的绝绝子强烈推荐鹏程医院专业又细心强烈推荐噢,"[{'id': 1832266989, 'url': 'http://p1.meituan.net/shaitu/214b500f4a1a9912c8925192306115ad231083.jpg'}, {'id': 1832186422, 'url': 'http://p0.meituan.net/shaitu/96bf9d2781b883cda88f2053ae8e9648380628.jpg'}, {'id': 1832025318, 'url': 'http://p1.meituan.net/shaitu/83019d5e2d850cc7c6ba62d2ab67e64c380748.jpg'}, {'id': 1832266990, 'url': 'http://p0.meituan.net/shaitu/73b52df57324a19424aeb0f6158b1b9e334199.jpg'}, {'id': 1832186421, 'url': 'http://p0.meituan.net/shaitu/c8c59981fd9cb48dfc012cb79b3bd9fe558865.jpg'}, {'id': 1832339019, 'url': 'http://p0.meituan.net/shaitu/e2c05d26de7402e9fee7ae4e2e23c7c3284313.jpg'}, {'id': 1832025319, 'url': 'http://p1.meituan.net/shaitu/48270981fd669f0fdbc3e09cb63da9c6305016.jpg'}, {'id': 1832025320, 'url': 'http://p0.meituan.net/shaitu/d67cd99438b7dc085cb8fc1713aadc72318590.jpg'}]"
垃圾黑医院技术都是忽悠顾客交钱后什么都不管不问从进医院开始就觉得乱乱的整个医院跟传销一样让顾客介绍朋友来做项目这种垃圾医院谁会介绍呢总之就是我见过最差的整形医院分享给要来这家医院的小姐姐们避免再被骗,[]
项目体验过程想通过本次医美补水整个过程持续了二十分钟过程中打的不疼没有用麻药体验后效果刚做完的时候不会泛红体验完到现在效果还好吧商户相关信息在咨询和接待过程中感觉服务还行,[]
见完医生抽完血马上手术了来了一个顾问说我不合适做埋线抽了三管血其他医院都抽一管浪费我的时间问她就是一句话我们医院就是这样的言下之意是投诉也没用啰没见过这么无理的医院这是黑社会吗,"[{'id': 1821777274, 'url': 'http://p0.meituan.net/shaitu/1b61875e066ea61b7c3a98122b25a97f1366726.jpg'}, {'id': 1821610289, 'url': 'http://p1.meituan.net/shaitu/2bd0d4a16177b0054e3605951ca1f6f51527299.jpg'}]"
,[]
今天是第一次来鹏程医院因为想改善一下脸型所所以在美团上面买了一次挺期待自己脸变小的想改善的问题主要是想改善自己的脸型今天是第一次打刚开始还是有一点点害怕的害怕会有一点点疼因为以前没有打过医生操作是唐主任帮我打的因为朋友跟我推荐过唐主任都说唐主任打的很好所以选择了唐主任ys术中感受唐主任特别细心打起来一点都不痛而去特别专业强烈推荐唐主任噢哈因为唐主任真的打的特别好绝绝子体验感很好医院服务也特别好,"[{'id': 1833120378, 'url': 'http://p0.meituan.net/shaitu/83554d0f58c2f1a420d37d78f2522c41228160.jpg'}, {'id': 1833360070, 'url': 'http://p0.meituan.net/shaitu/d3aacc826523bc9d34bc84f40b243c84226127.jpg'}, {'id': 1833288155, 'url': 'http://p1.meituan.net/shaitu/fa36cee929057f6c3b751820beaa36de358768.jpg'}, {'id': 1833453051, 'url': 'http://p0.meituan.net/shaitu/eea561e450ff0d6094c1ff421a5fea12377294.jpg'}, {'id': 1833120379, 'url': 'http://p0.meituan.net/shaitu/853097d482a965d2064c5492310d2417420448.jpg'}, {'id': 1833288154, 'url': 'http://p1.meituan.net/shaitu/bf8f564927fd404112f5013ec13b2796336567.jpg'}, {'id': 1833120380, 'url': 'http://p0.meituan.net/shaitu/81ba25a0961f67c8df64310d6c94410b596454.jpg'}, {'id': 1833453052, 'url': 'http://p0.meituan.net/shaitu/1e7774b7e0407993e9d038410b061801307524.jpg'}, {'id': 1833360071, 'url': 'http://p0.meituan.net/shaitu/c7e1d6320577bfa49bd47418a63a88da334458.jpg'}]"
医院环境不错交通也很方便出地铁五分钟就到了这边的医生挺耐心的会一直和你说治疗后的注意事项助理小姐姐也挺热情和耐心的总之是不错的体验哦值得再过来哦会先帮你检查肤质才选适合你的方案也不会乱推销,"[{'id': 1832890998, 'url': 'http://p0.meituan.net/shaitu/0f79505c2c5074dad25999767766f912627107.jpg'}, {'id': 1833049122, 'url': 'http://p0.meituan.net/shaitu/6cf9cf7cd138bc2b329d1501d2e22169601822.jpg'}, {'id': 1833142316, 'url': 'http://p1.meituan.net/shaitu/a448881a6d9723db76e538ad39a8dc4a683251.jpg'}, {'id': 1832819124, 'url': 'http://p1.meituan.net/shaitu/8715c1adcbc5783fef401a7cf9b0e145633494.jpg'}, {'id': 1832981786, 'url': 'http://p0.meituan.net/shaitu/b534759c81a468963c0e28d230f6fb93705116.jpg'}, {'id': 1833049121, 'url': 'http://p0.meituan.net/shaitu/280aa5534f2a92d425ba535c75b696ba737335.jpg'}, {'id': 1833142315, 'url': 'http://p0.meituan.net/shaitu/c92dfdbc45b4f73d3c882c25344a8475703289.jpg'}]"
环境不错态度很好很细心治疗专业,"[{'id': 1833036037, 'url': 'http://p0.meituan.net/shaitu/7145bbe1b0bac17fee34133088ff4de1447817.jpg'}, {'id': 1832878686, 'url': 'http://p0.meituan.net/shaitu/34edbe08fc6f84df251bf2767bfba9581623770.jpg'}]"
医院环境很好设备卫生齐全服务态度很热情治疗也很专业做得放心,"[{'id': 1832729291, 'url': 'http://p1.meituan.net/shaitu/16e5e50f9c05471ef7095af52f465ebc455242.jpg'}, {'id': 1832968535, 'url': 'http://p0.meituan.net/shaitu/20af5ebc571e6653ca477aa22fd4d58e292020.jpg'}, {'id': 1832729292, 'url': 'http://p1.meituan.net/shaitu/f78215f83a820123802bbf7a5cdea07a1877100.jpg'}, {'id': 1832968536, 'url': 'http://p1.meituan.net/shaitu/3c0cd1c43ea9bda6a82fc92eaea3b511520751.jpg'}]"
今天是女儿带我一起来的今天在准备打个眉间纹和鱼尾纹以前有在这边打过鱼尾纹效果挺好的所以这次搞活动又在这边买了一个商户服务医院服务挺好的很热情很细心想改善的问题主要是想改善一下皱纹的情况项目效果以前有在这边打过鱼尾纹效果还可以所以这次美团搞活动女儿又带我一起来了医生操作是李院长帮我打的很热很细心不痛特别专业术中感受因为有敷麻药所以打的时候并不痛,"[{'id': 1832094711, 'url': 'http://p0.meituan.net/shaitu/ffa7c593e9941bd07832869773b0ddd682416.jpg'}, {'id': 1832188523, 'url': 'http://p1.meituan.net/shaitu/1b8c6eedf935721eddb0ff25a2a3042992689.jpg'}, {'id': 1832269188, 'url': 'http://p0.meituan.net/shaitu/6bef41108dfbf113737b70a3bef7d45268915.jpg'}, {'id': 1832188522, 'url': 'http://p1.meituan.net/shaitu/43b0852a9b1d781a4d12c3b0cd6c581260556.jpg'}, {'id': 1832027513, 'url': 'http://p0.meituan.net/shaitu/6d45437e67670ed69328ed95c5ce93d473295.jpg'}, {'id': 1832269189, 'url': 'http://p1.meituan.net/shaitu/8c90c592c4dad91515484c8be5b5fc9978476.jpg'}, {'id': 1832027514, 'url': 'http://p0.meituan.net/shaitu/9f0604c3e7e60bc5f3394bc9fff44358101176.jpg'}, {'id': 1832094712, 'url': 'http://p0.meituan.net/shaitu/cec48d2f59436a851b56a877538c784071309.jpg'}, {'id': 1832341051, 'url': 'http://p0.meituan.net/shaitu/312de7b351f66e217e9d69a75dd3bb8f87841.jpg'}]"
